Datetime,CPU,Qu. Size,Qu. Delay (us),Batch Size
15:16:42,0,1.52587890625e-06,0.0,1.52587890625e-06
15:16:43,0,2.407412430484045e-36,0.0,2.407412430484045e-36
15:16:44,0,3.0517578125e-06,0.0,3.0517578125e-06
15:16:45,0,4.81482486096809e-36,0.0,4.81482486096809e-36
15:16:46,0,6.103515625e-06,0.0,6.103515625e-06
15:16:47,0,1.8189894035458566e-13,0.0,1.8189894035458566e-13
15:16:48,0,1.220703125e-05,0.0,1.220703125e-05
15:16:49,0,9.62964972193618e-36,0.0,9.62964972193618e-36
15:16:50,0,1.220703125e-05,0.0,1.220703125e-05
15:16:51,0,1.925929944387236e-35,0.0,1.925929944387236e-35
15:16:52,0,2.44140625e-05,0.0,2.44140625e-05
15:16:53,0,90.16176761448232,1738.1047799557234,1.0
15:16:54,0,89.06382566825724,1642.9577013901621,1.0
15:16:55,0,0.30488843331555016,0.010803552845532426,0.3015236562473441
15:16:56,0,0.307768384691066,0.016032115049303186,0.30539828521603596
15:16:57,0,0.30467953923755686,0.01757018819158836,0.3011868884121177
15:16:58,0,0.30353044718844124,0.006347500761428091,0.30180417573630736
15:16:59,0,0.3035783101323701,0.0025134215797040227,0.302831113364182
15:17:00,0,0.3052217331356377,0.006606027412178852,0.30348542650089755
15:17:01,0,0.3098219631500901,0.012663804005029361,0.30666090726846856
15:17:02,0,0.31403973389900797,0.03686231482549587,0.3067857579886284
15:17:03,0,0.3069771423257437,0.01702936559444565,0.3040274024524867
15:17:04,0,0.3148746008139731,0.02166360755598272,0.3096841877955123
15:17:05,0,9.098068579788971e-21,1.698605698037386e-22,9.054772675007223e-21
15:17:06,0,0.0026041666666666665,2.6799272571346818e-52,0.0026041666666666665
15:17:07,0,2.0543252740130515e-33,2.1140898419897283e-82,2.0543252740130515e-33
15:17:08,0,0.0078125,3.335445652941126e-112,0.0078125
15:17:09,0,6.162975822039155e-33,2.6312026770946253e-142,6.162975822039155e-33
15:17:10,0,0.0078125,2.0756529256728157e-172,0.0078125
15:17:11,0,1.232595164407831e-32,3.274802891741798e-202,1.232595164407831e-32
15:17:12,0,89.02456021103787,1650.0453242452468,1.0
15:17:13,0,88.43724031502177,1661.711764922923,1.0
15:17:14,0,0.6211145064872626,0.46473453709499146,0.48895769862723437
15:17:15,0,0.5956309617472877,0.43381403294747817,0.47580760744813166
15:17:16,0,0.5717129651437056,0.3413871778017967,0.47166624494528697
15:17:17,0,0.5858623455433897,0.4080412508149535,0.4728022131380443
15:17:18,0,1.2108324319346053,3.125949035120555,0.4359189243386025
15:17:19,0,0.48020016364078477,0.2024956649976924,0.42612471008291974
15:17:20,0,0.4959880764456348,0.25985857218646596,0.4243421528665221
15:17:21,0,0.4823894017504058,0.2120912542498246,0.4232216946794606
15:17:22,0,0.48108774212857053,0.20425986181718384,0.4267068232785404
15:17:23,0,0.46923783870244984,0.17432020069466309,0.4244127511158372
15:17:24,0,2.5295753736728253e-20,2.4008872343680713e-21,2.497124401572714e-20
15:17:25,0,0.00016276041666666666,3.7879321540743365e-51,0.00016276041666666666
15:17:26,0,5.514537419588091e-25,5.9763031759577165e-81,5.514537419588091e-25
15:17:27,0,8.881784197001353e-16,1.8857887733044848e-110,8.881784197001353e-16
15:17:28,0,7.006492321624165e-46,1.4876250387645973e-140,7.006492321624165e-46
15:17:29,0,1.0097419586828952e-29,2.347058469418566e-170,1.0097419586828952e-29
15:17:30,0,2.3283064365386963e-10,1.8515026687921724e-200,2.3283064365386963e-10
15:17:31,0,89.49932811328802,1740.0603492311268,1.0
15:17:32,0,90.52508971203014,1798.8036404228137,1.0
15:17:33,0,0.5109295849973946,0.26942051894691066,0.44013892740956617
15:17:34,0,0.5082349383408994,0.27334113865877574,0.43648307376397466
15:17:35,0,0.4598562428471734,0.1331426214704032,0.4212368821811737
15:17:36,0,0.497290201562644,0.23714463553315068,0.4329095938947888
15:17:37,0,0.4863793195437048,0.20028949842392108,0.42966608126062245
15:17:38,0,0.5020256202132963,0.2261093655450478,0.43774797982721925
15:17:39,0,0.5033001691156143,0.23987516245109536,0.43524905770365846
15:17:40,0,0.4838664506035001,0.20319507262186245,0.42831725484174826
15:17:41,0,0.4841836189516053,0.20031835386632404,0.42827501133157725
15:17:42,0,0.48312381193804876,0.20691446649779194,0.4274585654183747
15:17:43,0,2.085939919945985e-19,8.583581660693123e-20,1.8553743083226285e-19
15:17:44,0,1.262177448353619e-30,1.3542503997785706e-49,1.262177448353619e-30
15:17:45,0,6.462348535570529e-28,2.1366303925304807e-79,6.462348535570529e-28
15:17:46,0,1.378634354255046e-25,3.3710083711486415e-109,1.378634354255046e-25
15:17:47,0,1.4210854715227854e-15,5.318513430343852e-139,1.4210854715227854e-15
15:17:48,0,1.1210387714618928e-45,4.1955673190911596e-169,1.1210387714618928e-45
15:17:49,0,2.5849394142282116e-27,6.619438066507892e-199,2.5849394142282116e-27
15:17:50,0,91.29009671042058,1790.682658979438,1.0
15:17:51,0,89.43018948684625,1748.9852360981731,1.0
15:17:52,0,0.5093467695487124,0.23685943052007136,0.4410215887625455
15:17:53,0,0.5130295269334247,0.2605881936991947,0.4395431693157422
15:17:54,0,0.5042734603833038,0.2272818812789953,0.43975086873563934
15:17:55,0,0.4840404731320559,0.18285226627118611,0.4318034076454226
15:17:56,0,0.4853339889946762,0.18073466956850814,0.4346946786606072
15:17:57,0,0.4825993329759767,0.20075211193035813,0.42679529388737125
15:17:58,0,0.4972866491478859,0.20280347951281047,0.43708704578288304
15:17:59,0,0.5036022095725384,0.23342333911003685,0.43596408741336057
15:18:00,0,0.5058753698113527,0.23814424097927456,0.4374503782155858
15:18:01,0,0.5003935378678854,0.2225339675630581,0.43588141187664997
15:18:02,0,1.784891739343161e-18,9.313546117565994e-19,1.5196415701905468e-18
15:18:03,0,3.308722450212111e-25,2.9388369684483e-48,3.308722450212111e-25
15:18:04,0,2.61012178719941e-55,2.3183335912271e-78,2.61012178719941e-55
15:18:05,0,6.617444900424222e-25,7.315370941518757e-108,6.617444900424222e-25
15:18:06,0,3.446585885637615e-26,1.1541620285907944e-137,3.446585885637615e-26
15:18:07,0,3.308722450212111e-25,1.8209466052917068e-167,3.308722450212111e-25
15:18:08,0,5.22024357439882e-55,2.8729471748190886e-197,5.22024357439882e-55
15:18:09,0,87.75582951412824,1634.9875390221846,1.0
15:18:10,0,89.1114296511602,1688.8173960372915,1.0
15:18:11,0,0.4126243414706119,0.08893772381550016,0.3870362140539504
15:18:12,0,0.4170936410056664,0.08219172426365932,0.3934841638692358
15:18:13,0,0.4189606598114872,0.11406658837934665,0.3870128091149998
15:18:14,0,0.4192066662931242,0.0898423710869144,0.3936016639245611
15:18:15,0,0.41426213956124625,0.08495170280401965,0.3892670808388913
15:18:16,0,0.4082847721636432,0.07506494066916224,0.38748879322316876
15:18:17,0,0.4266329836320452,0.12521447277480807,0.3926740626536809
15:18:18,0,0.4284041978992481,0.11194745274544285,0.39871669160532563
15:18:19,0,0.4154677911100845,0.07638843067658073,0.3937112144278101
15:18:20,0,0.4235711695258408,0.11698584295010442,0.39123150645299865
15:18:21,0,1.7387435887271032e-22,4.2442615894721863e-23,1.623563888195275e-22
15:18:22,0,0.08333333333333333,6.696264078931599e-53,0.08333333333333333
15:18:23,0,4.2351647494191835e-23,1.0564841885809851e-82,4.2351647494191835e-23
15:18:24,0,6.681911795973873e-53,1.6668381467113642e-112,6.681911795973873e-53
15:18:25,0,5.086263020833333e-06,5.259613797086562e-142,5.086263020833333e-06
15:18:26,0,4.308232365071727e-27,8.298207402165256e-172,4.308232365071727e-27
15:18:27,0,1.6940658945086008e-22,1.309226280596757e-201,1.6940658945086008e-22
15:18:28,0,90.68006193682126,1674.3808051108522,1.0
15:18:29,0,89.78055298624314,1660.1885772289652,1.0
15:18:30,0,0.30628568402513545,0.012397216563958532,0.30331135819319277
15:18:31,0,0.3045922697264798,0.013053801385596461,0.30224263229798465
15:18:32,0,0.3066200442123513,0.01173854430739319,0.3033014649432393
15:18:33,0,0.305596048924913,0.00516780226562972,0.3042467965292336
15:18:34,0,0.30277853821271306,0.005720010756131764,0.3009177742087889
15:18:35,0,0.3066679612578018,0.002682556224162709,0.30585178811066877
15:18:36,0,0.3087614361399112,0.008349136757588855,0.306423813530082
15:18:37,0,0.3063331593449144,0.009373655013388828,0.30355760791606734
15:18:38,0,0.3084398008505176,0.009596426951560936,0.30577024583711
15:18:39,0,0.3087938851311922,0.013179312795429617,0.30619801310761835
15:18:40,0,5.762876142929095e-25,6.998732274603305e-26,5.540479531668401e-25
15:18:41,0,5.4210108624275225e-21,1.1042052555086149e-55,5.4210108624275225e-21
15:18:42,0,4.276423536147513e-51,8.710643574103246e-86,4.276423536147513e-51
15:18:43,0,0.00625,1.3742972349849352e-115,0.00625
15:18:44,0,9.860761315262648e-33,2.168258721665899e-145,9.860761315262648e-33
15:18:45,0,2.168404344971009e-20,6.84181815170686e-175,2.168404344971009e-20
15:18:46,0,1.0770580892617547e-27,5.397242860513024e-205,1.0770580892617547e-27
15:18:47,0,88.85027452577529,1631.711734487629,1.0
15:18:48,0,89.06376281203747,1663.6378537168025,1.0
15:18:49,0,1.3744107036360456,2.380393340945931,0.7090723836031186
15:18:50,0,1.5554966663689798,3.012728085856212,0.7424816444551853
15:18:51,0,1.383822015962689,2.403774454190807,0.7084501812389472
15:18:52,0,1.3224142997753126,2.2712414478428213,0.6995396815880459
15:18:53,0,1.3350265751908537,2.2499543765249586,0.705157795284876
15:18:54,0,1.5153781322768727,2.8903879982098086,0.7344310304135495
15:18:55,0,1.6240153095666325,3.2698364924889516,0.7517159237815807
15:18:56,0,1.5325916991402742,3.1148864072964524,0.7464622413025983
15:18:57,0,1.4960529236612916,2.979765250513493,0.7341330869046739
15:18:58,0,1.5879857524363525,3.27553127350188,0.7362847813753426
15:18:59,0,6.938893914735119e-19,1.992507308452813e-27,6.938893909472094e-19
15:19:00,0,0.0026041666666666665,1.571811119005568e-57,0.0026041666666666665
15:19:01,0,6.93889390390727e-19,2.4798806843503677e-87,6.93889390390727e-19
15:19:02,0,1.09476442525377e-48,3.9125618429934666e-117,1.09476442525377e-48
15:19:03,0,1.3877787807814458e-18,6.172934154394033e-147,1.3877787807814458e-18
15:19:04,0,2.1895288505075268e-48,9.739172849809955e-177,2.1895288505075268e-48
15:19:05,0,2.7755575615628915e-18,1.5365705420809965e-206,2.7755575615628915e-18
15:19:06,0,85.80621550555284,1569.3586709143055,1.0
15:19:07,0,19.15500204230472,369.65647903851016,0.7329128322413268
15:19:08,0,0.9923196912805818,1.2375653558175843,0.6330382354995806
15:19:09,0,0.9989278914895516,1.260716450548486,0.6375525664436879
15:19:10,0,1.097842304716171,1.510244772338356,0.6561221974437028
15:19:11,0,1.1524850526392663,1.7410733213828797,0.663947480464512
15:19:12,0,1.1159608340106775,1.617912564397509,0.6534279813217146
15:19:13,0,1.176133292580489,1.766591678833382,0.6718825805449998
15:19:14,0,1.3921528501671476,2.5140130769936757,0.7169410285338444
15:19:15,0,1.2408787341192191,1.9794030462883447,0.7017570953027112
15:19:16,0,1.27682296694539,2.1409362354115187,0.7025987964564526
15:19:17,0,0.2595493342926717,0.3355512393753727,0.16266456450263445
15:19:18,0,4.09496645599256e-31,5.294065088833778e-31,2.5663943120185975e-31
15:19:19,0,7.105427357601002e-16,1.6705123913105482e-60,7.105427357601002e-16
15:19:20,0,5.6051938572992686e-46,1.3178019171921562e-90,5.6051938572992686e-46
15:19:21,0,1.4210854715202005e-15,1.0395624132981892e-120,1.4210854715202005e-15
15:19:22,0,0.0006510416666666666,3.2802805855525964e-150,0.0006510416666666666
15:19:23,0,2.842170943040401e-15,5.175370224195864e-180,2.842170943040401e-15
15:19:24,0,64.70540712617873,1172.6420443616112,0.868723849372385
15:19:25,0,86.60978533919126,1616.0638887341345,1.0
15:19:26,0,0.6667276902753898,0.5926600637851469,0.5107518775199065
15:19:27,0,0.700890228898627,0.6164130581081035,0.51763941848805
15:19:28,0,0.697268231602415,0.5643018037444232,0.5206978237234083
15:19:29,0,0.6950440193083749,0.5641680625890058,0.5255273599893207
15:19:30,0,0.7202994542055198,0.6183941656529082,0.5333016469361137
15:19:31,0,0.6748667983834574,0.5282842499655724,0.5165870574938528
15:19:32,0,0.7013852521359558,0.6210091057412612,0.5267367899074802
15:19:33,0,0.7200309367737695,0.6272726018380204,0.5359708869269388
15:19:34,0,0.6979942441477563,0.5613680036843346,0.5295539064623411
