Datetime,CPU,Qu. Size,Qu. Delay (us),Batch Size
16:38:59,0,4.517509052022935e-21,0.0,4.517509052022935e-21
16:39:00,0,3.5636862801229273e-51,0.0,3.5636862801229273e-51
16:39:01,0,4.517509052022935e-21,0.0,4.517509052022935e-21
16:39:02,0,3.5636862801229273e-51,0.0,3.5636862801229273e-51
16:39:03,0,9.03501810404587e-21,0.0,9.03501810404587e-21
16:39:04,0,1.425474512049171e-50,0.0,1.425474512049171e-50
16:39:05,0,8.763967560924495e-19,6.071532165918825e-18,8.763967560924495e-19
16:39:06,0,6.103515625e-05,0.00030517578125,6.103515625e-05
16:39:07,0,3.614007241618367e-20,9.62964972193618e-34,3.614007241618367e-20
16:39:08,0,4.235164736271502e-22,7.596454196607839e-64,4.235164736271502e-22
16:39:09,0,319.9757024255206,1529.6931715369778,63.99999992312355
16:39:10,0,302.1516255464606,1426.0915260206216,64.0
16:39:11,0,348.2073119682927,1723.7241933646762,64.0
16:39:12,0,1.040510155099622e-14,5.356154912478923e-14,2.6379086305087953e-15
16:39:13,0,0.0013020833333333335,8.450522425524185e-44,0.0013020833333333335
16:39:14,0,0.2802077142305482,0.0002850244569652062,0.2802077142305482
16:39:15,0,0.286569172023439,0.0009663336452601717,0.286569172023439
16:39:16,0,0.2814038262027605,0.00016966719510554565,0.2814038262027605
16:39:17,0,0.28114715026241766,0.0004867840984886275,0.28114715026241766
16:39:18,0,0.28128562956899217,0.0003438747840787908,0.28128562956899217
16:39:19,0,0.28433918298614835,0.002537216296381988,0.28433918298614835
16:39:20,0,0.28515048988053465,0.00014212781309319092,0.28515048941201654
16:39:21,0,0.3150438443953304,3.7569707402736356e-06,0.3150438443953304
16:39:22,0,0.28007609790616406,3.264566546417047e-08,0.28007609790616406
16:39:23,0,0.2839918069332349,0.0012291867852819033,0.2850276883076932
16:39:24,0,0.27919178070365847,1.098255108095024e-06,0.27919178070365847
16:39:25,0,0.27909197710352396,1.464336587648806e-05,0.27909197710352396
16:39:26,0,0.28021479422546225,6.566816484345353e-08,0.28021477956464236
16:39:27,0,0.2865054074412037,1.4787667460530036e-08,0.2865054074412037
16:39:28,0,0.2803267572255524,3.404136478956713e-05,0.2803267572255524
16:39:29,0,0.2819849930590903,0.00026870852226791554,0.28198499172254665
16:39:30,0,0.2830861338926127,0.00775659419681555,0.2830861338926127
16:39:31,0,0.2825433005896356,2.5118980787600707e-06,0.2825433005896356
16:39:32,0,0.2811317321731705,0.0004695379427667474,0.2811317321731705
16:39:33,0,0.28015703682108084,0.001060590164027614,0.28015703682108084
16:39:34,0,9.736678158717979e-18,1.285431115031977e-19,9.736678158717979e-18
16:39:35,0,7.401486830834377e-17,1.01402635300338e-49,7.401486830834377e-17
16:39:36,0,7.62939453125e-06,1.5998514934964152e-79,7.62939453125e-06
16:39:37,0,2.9605947323337506e-16,5.048241189515079e-109,2.9605947323337506e-16
16:39:38,0,4.670994881082723e-46,7.964720229069725e-139,4.670994881082723e-46
16:39:39,0,2.9605947323337585e-16,3.944304526105059e-30,2.9605947323337585e-16
16:39:40,0,4.670994881082736e-46,6.223015277861142e-60,4.670994881082736e-46
16:39:41,0,385.011001502114,1929.1993060865798,63.99999982776477
16:39:42,0,388.12076987695445,1828.4281884750808,64.0
16:39:43,0,382.2066005693208,1912.7817184489359,64.0
16:39:44,0,5.4553697246196704e-12,2.5894410614731935e-11,1.2753034573680842e-12
16:39:45,0,4.755455288811087e-15,8.170835279080805e-41,4.755455288811087e-15
16:39:46,0,0.48037217391358455,0.0012731966067773587,0.48037217391358455
16:39:47,0,0.47447550102695313,0.006094403379209319,0.47447550078839207
16:39:48,0,0.4887633408291828,0.001300209024814119,0.4887633408291828
16:39:49,0,0.4739421386058146,0.003530501203202391,0.4739421386058146
16:39:50,0,0.4778373193853994,0.00689504465258896,0.4778373193853994
16:39:51,0,0.47897474596623546,0.007631925610645868,0.47897474596623546
16:39:52,0,0.48587612544561987,0.0022926617847285934,0.48587612544561987
16:39:53,0,0.4769623650275702,0.001536134396280055,0.4769623650080046
16:39:54,0,0.48541549216448476,0.0014533044953982442,0.48541549216448476
16:39:55,0,0.4735882200802506,0.002145767807494951,0.4735882200802506
16:39:56,0,0.4687010392225052,0.001778509413610231,0.46870103882591496
16:39:57,0,0.4857572611514952,0.001631174915780392,0.4857572611514952
16:39:58,0,0.4835513124701824,0.0018842114771110796,0.4835513124701824
16:39:59,0,0.4913312956725335,0.0025146769238457573,0.4913312956725335
16:40:00,0,0.4821163671810378,0.006917452745721056,0.4821163671810378
16:40:01,0,0.4804497145165524,0.0020806079997808913,0.4804497145165524
16:40:02,0,0.4793304410938481,0.005291272810351034,0.4793304410467852
16:40:03,0,0.47414320994873416,0.002120484450354531,0.47414320994873416
16:40:04,0,0.4886151212328311,0.002706610943604019,0.4886151212328311
16:40:05,0,0.4792870655111605,0.0011488141569754359,0.4792870655111605
16:40:06,0,9.536743235057655e-07,2.219094341292056e-17,9.536743235057655e-07
16:40:07,0,1.9402553637822468e-11,1.400445416673981e-46,1.9402553637822468e-11
16:40:08,0,0.03125,0.03125,0.03125
16:40:09,0,1.9073874379197755e-06,1.33514404296875e-05,1.9073874379197755e-06
16:40:10,0,3.009326761769161e-36,2.1064858766735392e-35,3.009326761769161e-36
16:40:11,0,7.761021455128987e-11,3.3234487110159296e-65,7.761021455128987e-11
16:40:12,0,4.03896783473403e-28,1.0486955034510524e-94,4.03896783473403e-28
16:40:13,0,381.11150674939415,1895.277602171247,63.99999999999836
