Datetime,CPU,Qu. Size,Qu. Delay (us),Batch Size
21:34:49,0,0.0004882812512126596,5.82215929322481e-138,0.0004882812512126596
21:34:50,0,3.8518598983406695e-34,4.59287385039425e-168,3.8518598983406695e-34
21:34:51,0,1.2126596023639042e-12,7.246277246375844e-198,1.2126596023639042e-12
21:34:52,0,9.566197516457417e-43,5.716304828058469e-228,9.566197516457417e-43
21:34:53,0,4.850638409455617e-12,9.018738802362888e-258,4.850638409455617e-12
21:34:54,0,0.001953125,1.4229060911167703e-287,0.001953125
21:34:55,0,1.9402553637822468e-11,1.1224747e-317,1.9402553637822468e-11
21:34:56,0,3.0611832052663735e-41,0.0,3.0611832052663735e-41
21:34:57,0,0.00024414070261021453,0.0,0.00024414070261021453
21:34:58,0,1.9259305566238768e-34,0.0,1.9259305566238768e-34
21:34:59,0,1.1641554387153974e-10,0.0,1.1641554387153974e-10
21:35:00,0,1.836713426405985e-40,0.0,1.836713426405985e-40
21:35:01,0,605.350721199291,3246.174753571181,64.0
21:35:02,0,529.6087516768505,2657.2717078455034,64.0
21:35:03,0,579.6083773740913,2882.741405119591,64.0
21:35:04,0,540.0318147335087,2760.934667054384,64.0
21:35:05,0,1.2418118632669348e-09,2.817278391316375e-13,1.241769531170691e-09
21:35:06,0,9.796168305709455e-40,2.2224407820334315e-43,9.795834364351828e-40
21:35:07,0,2.483526865641276e-09,3.5063932942299724e-73,2.483526865641276e-09
21:35:08,0,1.959157251370479e-39,2.7660565881471416e-103,1.959157251370479e-39
21:35:09,0,4.967053731282552e-09,4.364067808036595e-133,4.967053731282552e-09
21:35:10,0,3.918314502740958e-39,3.442642481493625e-163,3.918314502740958e-39
21:35:11,0,9.934107462565104e-09,1.0863064257213486e-192,9.934107462565104e-09
21:35:12,0,7.836629005481916e-39,8.569446703419449e-223,7.836629005481916e-39
21:35:13,0,0.08333335320154825,0.75,0.08333335320154825
21:35:14,0,1.314768488833513e-31,1.1832913578315177e-30,1.314768488833513e-31
21:35:15,0,7.94728597005389e-08,1.0842021724855044e-19,7.94728597005389e-08
21:35:16,0,6.269303204386958e-38,8.552847072295026e-50,6.269303204386958e-38
21:35:17,0,7.947285970095451e-08,3.0357660829594124e-18,7.947285970095451e-08
21:35:18,0,1.2538606408839489e-37,4.7895943604852146e-48,1.2538606408839489e-37
21:35:19,0,3.0835469563802086e-05,1.5113294971415278e-77,3.0835469563802086e-05
21:35:20,0,4.864979286603174e-35,2.3844575104045644e-107,4.864979286603174e-35
21:35:21,0,3.178914388020833e-07,3.7620106202375697e-137,3.178914388020833e-07
21:35:22,0,0.26963530770522104,0.0067827991176016775,0.26963530770522104
21:35:23,0,0.2771766679391225,0.00011451086923843474,0.2771766679391225
21:35:24,0,0.2724518024503757,0.007556967000185471,0.2724518024503757
21:35:25,0,0.2819741614463537,0.011754323495668404,0.2819741614463537
21:35:26,0,0.2729910149556689,0.003241970373030638,0.2729910149556689
21:35:27,0,0.286974761832235,0.0014957871091539226,0.286974761832235
21:35:28,0,0.2909703658505628,0.00013695327578781152,0.2909703658505628
21:35:29,0,0.2919434349749599,0.0021239432493917326,0.2919434349749599
21:35:30,0,0.29137922544933303,0.0007185525240511563,0.29137922544933303
21:35:31,0,0.2903585795002649,0.0014521028022225304,0.2903585795002649
21:35:32,0,0.3090256364663264,0.0005954387779607309,0.3090256364663264
21:35:33,0,0.3132702187301153,0.00037027380555052777,0.3132702187301153
21:35:34,0,0.3037303914125242,0.0017802216911701036,0.3037303914125242
21:35:35,0,0.30265445343716724,0.0011894885521199314,0.30265445343716724
21:35:36,0,0.3091093067210383,0.0009618888209605009,0.3091093067210383
21:35:37,0,0.3198260275459285,0.0017293596828680177,0.3198260275459285
21:35:38,0,0.3222267493402926,0.0011412490505711098,0.3222267493402926
21:35:39,0,0.3224383426048527,0.0026190315024561305,0.3224383426048527
21:35:40,0,0.32017893019446453,0.0037447628986600812,0.32017893019446453
21:35:41,0,0.32209199090025886,0.002180479329706576,0.32209199090025886
21:35:42,0,0.3399305547971875,0.002025207136805002,0.3399305547971875
21:35:43,0,0.3380264141779385,0.0023480689678671536,0.3380264141779385
21:35:44,0,0.33606243745099784,0.0046975945656116975,0.33606243745099784
21:35:45,0,0.3345304932183024,0.00802688508826634,0.3345304932183024
21:35:46,0,0.338850942525856,0.007461492331149238,0.338850942525856
21:35:47,0,0.34846386855630385,0.007762983424979707,0.34846386855630385
21:35:48,0,0.35169550591865517,0.0018447108190481844,0.35169550591865517
21:35:49,0,0.3539260194163584,0.0017100935286312234,0.3539260194163584
21:35:50,0,0.3487237881484244,0.0019486816208050225,0.3487237881484244
21:35:51,0,0.3508819212222698,0.0033440508635870945,0.3508819212222698
21:35:52,0,0.36390964092528083,0.007290266275487973,0.36390964092528083
21:35:53,0,0.35800714462189787,0.00210090415021657,0.35800714462189787
21:35:54,0,0.3639218344979028,0.0038071015082213723,0.3639218344979028
21:35:55,0,0.3647425012691007,0.0021785977034126337,0.3647425012691007
21:35:56,0,0.36072884522681214,0.0023189123594582316,0.36072884522681214
21:35:57,0,0.36635884932100937,0.002396602487227317,0.36635884932100937
21:35:58,0,0.37975566943310957,0.00445304865057385,0.37975566943310957
21:35:59,0,0.37830798071789523,0.006159323250747508,0.37830798071789523
21:36:00,0,0.38719546201756205,0.008265720125509239,0.38719546201756205
21:36:01,0,0.3837227233191868,0.0030734334195307842,0.3837227233191868
21:36:02,0,0.37816428488925546,0.0038123459713673277,0.37816428488925546
21:36:03,0,0.40061409589926333,0.0050482470794400965,0.40061409589926333
21:36:04,0,0.39167484305989936,0.009472173660380338,0.39167484305989936
21:36:05,0,0.39124503956968015,0.012611112360751844,0.39124503956968015
21:36:06,0,0.4033810288529923,0.005358053439918166,0.4033810288529923
21:36:07,0,0.3997841266572294,0.015718389902337135,0.3997841266572294
21:36:08,0,0.41566173571542886,0.008359280724280226,0.41566173571542886
21:36:09,0,0.40969048738947417,0.008619253910653341,0.40969048738947417
21:36:10,0,0.4118188575352766,0.012394801633181764,0.4118188575352766
21:36:11,0,0.4039248561367411,0.007779753407649519,0.4039248561367411
21:36:12,0,0.4072192810376461,0.005299156897008873,0.4072192810376461
21:36:13,0,0.4232113963126107,0.006212561031279039,0.4232113963126107
21:36:14,0,0.43577009230502134,0.005760327743906463,0.43577009230502134
21:36:15,0,0.4198947075351129,0.006390012962424264,0.4198947075351129
21:36:16,0,0.4279333295969866,0.008116560189411858,0.4279333295969866
21:36:17,0,0.43149613378826535,0.014418557953853625,0.43149613378826535
21:36:18,0,0.44202597170733615,0.008589315854927667,0.44202597170733615
21:36:19,0,0.4546898141695136,0.011790464089875663,0.4546898141695136
21:36:20,0,0.43455132180329153,0.006184405941128953,0.43455132180329153
21:36:21,0,0.45131226044088335,0.010674297373458454,0.45131226044088335
21:36:22,0,0.4478902058394886,0.007601568035563222,0.4478902058394886
21:36:23,0,0.47792064151784364,0.02030823612993164,0.47792064151784364
21:36:24,0,0.4547527865183901,0.010320086293781167,0.4547527865183901
21:36:25,0,0.4502151045787617,0.009665120148344362,0.4502151045787617
21:36:26,0,0.4702049449724264,0.006922050546371502,0.4702049449724264
21:36:27,0,0.45845502607184824,0.012479686250040308,0.45845502607184824
21:36:28,0,0.463901509448417,0.009710098942692405,0.463901509448417
21:36:29,0,0.49045090978324124,0.008747014085146873,0.49045090978324124
21:36:30,0,0.49216492051156324,0.008198461873711638,0.49216492051156324
21:36:31,0,0.47678662461131066,0.007405394072856917,0.47678662461131066
21:36:32,0,0.5051189197625628,0.01279743799974183,0.5051189197625628
21:36:33,0,0.48800593689882715,0.012456675087626684,0.48800593689882715
21:36:34,0,0.508242411996551,0.011444767173534928,0.508242411996551
21:36:35,0,0.49928968264250584,0.010259494671768642,0.49928968264250584
21:36:36,0,0.5163023233045203,0.012322947633862904,0.5163023233045203
21:36:37,0,0.5090226181984863,0.013767679369500161,0.5090226181984863
21:36:38,0,0.4991432640741896,0.012919673110967094,0.4991432640741896
21:36:39,0,0.5396222614700135,0.015176433129155786,0.5396222614700135
21:36:40,0,0.549856140246981,0.013676205253620635,0.549856140246981
21:36:41,0,0.5132924918491253,0.013020764659207571,0.5132924918491253
21:36:42,0,0.5366373257873858,0.013045867683805182,0.5366373257873858
21:36:43,0,0.5318732963632369,0.01245458385664405,0.5318732963632369
21:36:44,0,0.5736346675004322,0.014841995574550548,0.5736346675004322
21:36:45,0,0.5728652065616989,0.01399886788124672,0.5728652065616989
21:36:46,0,0.570617417669588,0.016232298670524486,0.570617417669588
21:36:47,0,0.5677396854844196,0.019765227646606733,0.5677396854844196
21:36:48,0,0.5544224133793125,0.015236276564092363,0.5544224133793125
21:36:49,0,0.6324686301113849,0.027248369539287456,0.6324686301113849
21:36:50,0,0.6143567840691071,0.016282250136607498,0.6143567840691071
21:36:51,0,0.6080708476589671,0.018309481922663136,0.6080708476589671
21:36:52,0,0.635564610519239,0.031751285305958166,0.635564610519239
21:36:53,0,0.6057880627105551,0.024874260016043176,0.6057880627105551
21:36:54,0,0.6855027949618924,0.025776641101233143,0.6855027949618924
21:36:55,0,0.6400997975827425,0.025789027380437084,0.6400997975827425
21:36:56,0,0.6815916209231168,0.02427567001291945,0.6815916209231168
21:36:57,0,0.6790473065155265,0.022114768958306916,0.6790473065155265
21:36:58,0,0.6198437105013002,0.01850471245607467,0.6198437105013002
21:36:59,0,0.6930807536064343,0.027188416823015288,0.6930807536064343
21:37:00,0,0.6994273108687539,0.022974028487985524,0.6994273108687539
21:37:01,0,0.7097827028937548,0.027132704406897024,0.7097827028937548
21:37:02,0,0.7468882789500318,0.028437586654130688,0.7468882789500318
21:37:03,0,0.7824241262023899,0.03432545637559395,0.7824241262023899
21:37:04,0,0.7255319301418217,0.038174939802456155,0.7255319301418217
21:37:05,0,0.7734586084312025,0.03140507328819667,0.7734586084312025
21:37:06,0,0.7566907713240898,0.031788906390076824,0.7566907713240898
21:37:07,0,0.7643537691790634,0.028537685557236785,0.7643537691790634
21:37:08,0,0.7502209494260395,0.025573562734746917,0.7502209494260395
21:37:09,0,0.7656238830376023,0.03125568623487381,0.7656238830376023
21:37:10,0,0.8043464275540733,0.029989399891229906,0.8043464275540733
