Datetime,CPU,Qu. Size,Qu. Delay (us),Batch Size
16:09:38,0,8.217313691392141e-33,6.182600394343835e-38,8.217304616206055e-33
16:09:39,0,0.5248672852837314,0.005414832244066947,0.5248672852837314
16:09:40,0,0.5077510088350836,0.0019944677690996986,0.5077510088350836
16:09:41,0,0.5258926797695189,0.006034371145769407,0.5258926797695189
16:09:42,0,0.5120865998983629,0.0021768766910006364,0.5120865998983629
16:09:43,0,0.5416141923720972,0.0017562465921429323,0.5416141923720972
16:09:44,0,0.5135839555932693,0.0011071137857358829,0.5135839555932693
16:09:45,0,0.5155750752325695,0.0012756142313814153,0.5155750752325695
16:09:46,0,0.5108775253455904,0.005586054263309737,0.5108775253455904
16:09:47,0,0.51667248451641,0.0016788448490560144,0.51667248451641
16:09:48,0,0.5021875563253401,0.0018317665461177355,0.5021875563253401
16:09:49,0,0.48958193576693143,0.0014824204040769086,0.48958193576693143
16:09:50,0,0.5049711159546331,0.002298847773593706,0.5049711159546331
16:09:51,0,0.5105185854425602,0.004535012620289676,0.5105185854425602
16:09:52,0,0.5060860477457583,0.0020768219831956898,0.5060860477457583
