Datetime,CPU,Qu. Size,Qu. Delay (us),Batch Size
12:22:45,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:46,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:47,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:48,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:49,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:50,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:51,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:52,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:53,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
12:22:54,0,1.2126596023639042e-12,1.8033161362862765e-130,1.2126596023639042e-12
